LocationName,Latitude,Longitude,Context,Sentiment,Confidence,Literature
Fairfax County,38.74389439999999,-77.2405153,"Walt and Billie McCandless had by then moved to the Maryland shore and no longer had a Virginia phone number, but Walt’s eldest child from his first marriage lived in Annandale and was in the book; late on the afternoon of September 17, Sam McCandless received a call from a Fairfax County homicide detective.",neutral,94.7%,Into the Wild
California,36.778261,-119.4179324,"“Sam had been raised in California and Colorado, in his mother’s household, and hadn’t moved to Virginia until 1987, after Chris had left the state to attend college in Atlanta, so Sam didn’t know his half brother well.",neutral,94.6%,Into the Wild
Colorado,39.5500507,-105.7820674,"“Sam had been raised in California and Colorado, in his mother’s household, and hadn’t moved to Virginia until 1987, after Chris had left the state to attend college in Atlanta, so Sam didn’t know his half brother well.",neutral,94.6%,Into the Wild
Virginia,37.4315734,-78.6568942,"“Sam had been raised in California and Colorado, in his mother’s household, and hadn’t moved to Virginia until 1987, after Chris had left the state to attend college in Atlanta, so Sam didn’t know his half brother well.",neutral,94.6%,Into the Wild
Atlanta,33.7501275,-84.3885209,"“Sam had been raised in California and Colorado, in his mother’s household, and hadn’t moved to Virginia until 1987, after Chris had left the state to attend college in Atlanta, so Sam didn’t know his half brother well.",neutral,94.6%,Into the Wild
Alaska,63.588753,-154.4930619,"The fact that he’d gone to Alaska, that he’d gone off by himself—it all added up.",neutral,100.0%,Into the Wild
Fairbanks,64.8400511,-147.7199756,", Sam went to the Fairfax County Police Department, where an officer showed him a photograph of the hiker that had been faxed from Fairbanks.",neutral,100.0%,Into the Wild
Maryland,39.0457549,-76.64127119999999,"I went home, picked up Michele, my wife, and drove out to Maryland to tell Dad and Billie.",neutral,100.0%,Into the Wild
inAlaska,63.588753,-154.4930619,"Seven weeks after the body of his son turned up inAlaska wrapped in a blue sleeping bag that Billie had sewn for Chris from a kit, Walt studies a sailboat scudding beneath the window of his waterfront townhouse.",neutral,100.0%,Into the Wild
Chesapeake Bay,37.5213728,-76.1050092,"“How is it,” he wonders aloud as he gazes blankly across Chesapeake Bay, “that a kid with so much compassion could cause his parents so much pain?”The McCandless home in Chesapeake Beach, Maryland,",neutral,90.4%,Into the Wild
Chesapeake Beach,38.6947907,-76.53365389999999,"“How is it,” he wonders aloud as he gazes blankly across Chesapeake Bay, “that a kid with so much compassion could cause his parents so much pain?”The McCandless home in Chesapeake Beach, Maryland,",neutral,90.4%,Into the Wild
Maryland,39.0457549,-76.64127119999999,"“How is it,” he wonders aloud as he gazes blankly across Chesapeake Bay, “that a kid with so much compassion could cause his parents so much pain?”The McCandless home in Chesapeake Beach, Maryland,",neutral,90.4%,Into the Wild
the American West,,,"Although he speaks softly in the unhurried cadence of the American West, his voice has an edge, and the set of his jaw betrays an undercurrent of nervous energy.",neutral,77.2%,Into the Wild
Greeley,40.4233142,-104.7091322,"Walt grew up poor in Greeley, Colorado, an agricultural town on the high, windswept plains up near the Wyoming line.",neutral,86.0%,Into the Wild
Colorado,39.5500507,-105.7820674,"Walt grew up poor in Greeley, Colorado, an agricultural town on the high, windswept plains up near the Wyoming line.",neutral,86.0%,Into the Wild
Wyoming,43.0759678,-107.2902839,"Walt grew up poor in Greeley, Colorado, an agricultural town on the high, windswept plains up near the Wyoming line.",neutral,86.0%,Into the Wild
Fort Collins,40.5852602,-105.084423,"A bright child, and driven, he won an academic scholarship to Colorado State University in nearby Fort Collins.",neutral,69.4%,Into the Wild
the Front Range,39.633889,-105.816944,"Novak’s band, with Walt sitting in on piano, worked the regional lounge circuit, covering dance numbers and old standards in smoky honky-tonks up and down the Front Range.",neutral,100.0%,Into the Wild
America,38.7945952,-106.5348379,"In 1957, the Soviets launched Sputnik I, casting a shadow of fear across America. In the ensuing national hysteria Congress funneled millions upon millions of dollars into the California-based aerospace industry, and the boom was on.",neutral,78.1%,Into the Wild
California,36.778261,-119.4179324,"In the ensuing national hysteria Congress funneled millions upon millions of dollars into the California-based aerospace industry, and the boom was on.",neutral,83.3%,Into the Wild
Tucson,32.2539787,-110.9741769,"After receiving his undergraduate diploma, Walt took a job with Hughes Aircraft, which sent him to Tucson for three years, where he earned a master’s degree in antenna theory at the University of Arizona.",neutral,100.0%,Into the Wild
California,36.778261,-119.4179324,"transferred to Hughes’s big California operation, where the real action was, eager to make his mark in the race for space.",neutral,88.9%,Into the Wild
Torrance,33.8369217,-118.3407451,"He bought a little bungalow in Torrance, worked hard, moved quickly up the ladder. Sam was born in 1959, and four other children—Stacy, Shawna, Shelly, and Shannon—followed in quick succession.",neutral,89.4%,Into the Wild
Lake Mead,36.1435231,-114.4144415,"Twenty-two years later, rangers from the National Park Service would find that same guitar on the backseat of a yellow Datsun abandoned near the shore of Lake Mead.",neutral,89.7%,Into the Wild
Annandale,38.8303905,-77.1963703,"They bought a split-level house on Willet Drive in suburban Annandale. It had green shutters, a bay window, a nice yard.",neutral,85.9%,Into the Wild
Virginia,37.4315734,-78.6568942,"Four years after arriving in Virginia, Walt quit working for NASA to start a consulting firm— User Systems, Incorporated—which he and Billie ran out of their home.",neutral,100.0%,Into the Wild
Virginia Beach,36.8516437,-75.97921939999999,"On weekends and when school was out, the family took to the road: They drove to Virginia Beach and the Carolina shore, to Colorado to visit Walt’s kids from his first marriage, to the Great Lakes, to the Blue Ridge Mountains.",neutral,90.7%,Into the Wild
the Carolina shore,33.9088174,-78.5756067,"On weekends and when school was out, the family took to the road: They drove to Virginia Beach and the Carolina shore, to Colorado to visit Walt’s kids from his first marriage, to the Great Lakes, to the Blue Ridge Mountains.",neutral,90.7%,Into the Wild
Colorado,39.5500507,-105.7820674,"On weekends and when school was out, the family took to the road: They drove to Virginia Beach and the Carolina shore, to Colorado to visit Walt’s kids from his first marriage, to the Great Lakes, to the Blue Ridge Mountains.",neutral,90.7%,Into the Wild
the Great Lakes,,,"On weekends and when school was out, the family took to the road: They drove to Virginia Beach and the Carolina shore, to Colorado to visit Walt’s kids from his first marriage, to the Great Lakes, to the Blue Ridge Mountains.",neutral,90.7%,Into the Wild
the Blue Ridge Mountains,35.7647092,-82.2652846,"On weekends and when school was out, the family took to the road: They drove to Virginia Beach and the Carolina shore, to Colorado to visit Walt’s kids from his first marriage, to the Great Lakes, to the Blue Ridge Mountains.",neutral,90.7%,Into the Wild
Iron Mountain,,,", the family visited Iron Mountain, Michigan, a small mining town in the forests of the Upper Peninsula that was Billies childhood home.",neutral,100.0%,Into the Wild
Michigan,44.3148443,-85.60236429999999,", the family visited Iron Mountain, Michigan, a small mining town in the forests of the Upper Peninsula that was Billies childhood home.",neutral,100.0%,Into the Wild
the Upper Peninsula,46.5374764,-87.3952109,", the family visited Iron Mountain, Michigan, a small mining town in the forests of the Upper Peninsula that was Billies childhood home.",neutral,100.0%,Into the Wild
Iron Mountain,,,"Around Iron Mountain his rapport with the creatures of the forest was legendary. “He was always raising wildlife,” says Billie.",neutral,100.0%,Into the Wild
Shenandoah,38.4851245,-78.625016,"When Chris was eight, Walt took him on his first overnight backpacking trip, a three-day hike in the Shenandoah to climb Old Rag.",neutral,100.0%,Into the Wild
Old Rag,38.5517339,-78.3157837,"When Chris was eight, Walt took him on his first overnight backpacking trip, a three-day hike in the Shenandoah to climb Old Rag.",neutral,100.0%,Into the Wild
Old Rag,38.5517339,-78.3157837,Hiking up the mountain became a father-son tradition; they climbed Old Rag almost every year thereafter.,neutral,100.0%,Into the Wild
Longs Peak,40.25487529999999,-105.6160295,"When Chris was a little older, Walt took Billie and his children from both marriages to climb Longs Peak in Colorado—at 14,256 feet, the highest summit in Rocky Mountain National Park.",neutral,100.0%,Into the Wild
Colorado,39.5500507,-105.7820674,"When Chris was a little older, Walt took Billie and his children from both marriages to climb Longs Peak in Colorado—at 14,256 feet, the highest summit in Rocky Mountain National Park.",neutral,100.0%,Into the Wild
Rocky Mountain National Park,40.3427932,-105.6836389,"When Chris was a little older, Walt took Billie and his children from both marriages to climb Longs Peak in Colorado—at 14,256 feet, the highest summit in Rocky Mountain National Park.",neutral,100.0%,Into the Wild
Annandale,38.8303905,-77.1963703,"They’d been best friends from an early age, spending hours together building forts out of cushions and blankets in their Annandale living room.",neutral,74.2%,Into the Wild
Colorado,39.5500507,-105.7820674,"When he went skiing during family vacations in Colorado, he seldom bothered to turn; he’d simply crouch in a gorilla tuck, feet spread wide for stability, and point the boards straight down the hill.",neutral,88.9%,Into the Wild
Virginia,37.4315734,-78.6568942,"I beat Buck!’”At W. T. Woodson High School—a large public institution in Fairfax, Virginia, with a reputation for high academic standards and winning athletic teams—",neutral,85.6%,Into the Wild
South Africa,,,"During his senior year at Woodson, he became obsessed with racial oppression in South Africa.",neutral,89.2%,Into the Wild
South Africa,,,"He’d say, ‘Come on, Eric, we can raise enough money to go to South Africa on our own, right now.",neutral,100.0%,Into the Wild
